image_path,image_name,true_label,pred_label,class_name,correct,ita_value,skin_group,short_name
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0003728_downsampled.jpg,ISIC_0003728_downsampled.jpg,5,5,Melanocytic Nevi,True,56.38080168017151,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0004110_downsampled.jpg,ISIC_0004110_downsampled.jpg,5,5,Melanocytic Nevi,True,87.43786859476508,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0007141_downsampled.jpg,ISIC_0007141_downsampled.jpg,5,5,Melanocytic Nevi,True,83.79625977815502,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0007241_downsampled.jpg,ISIC_0007241_downsampled.jpg,5,5,Melanocytic Nevi,True,85.85068053501274,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0007344_downsampled.jpg,ISIC_0007344_downsampled.jpg,5,5,Melanocytic Nevi,True,83.23861316152484,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0007796_downsampled.jpg,ISIC_0007796_downsampled.jpg,5,5,Melanocytic Nevi,True,86.00346848789495,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0008116_downsampled.jpg,ISIC_0008116_downsampled.jpg,5,5,Melanocytic Nevi,True,86.2600111253962,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0008528_downsampled.jpg,ISIC_0008528_downsampled.jpg,5,5,Melanocytic Nevi,True,85.16000607448964,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0008600_downsampled.jpg,ISIC_0008600_downsampled.jpg,5,5,Melanocytic Nevi,True,86.63540588007083,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0008807_downsampled.jpg,ISIC_0008807_downsampled.jpg,5,5,Melanocytic Nevi,True,83.53386989199848,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0008998_downsampled.jpg,ISIC_0008998_downsampled.jpg,5,5,Melanocytic Nevi,True,82.71044002624474,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009035_downsampled.jpg,ISIC_0009035_downsampled.jpg,5,5,Melanocytic Nevi,True,83.3557275012452,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009297_downsampled.jpg,ISIC_0009297_downsampled.jpg,5,5,Melanocytic Nevi,True,84.52199147539497,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009298_downsampled.jpg,ISIC_0009298_downsampled.jpg,5,5,Melanocytic Nevi,True,82.63232232659564,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009909.jpg,ISIC_0009909.jpg,5,5,Melanocytic Nevi,True,77.66018495420691,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009912.jpg,ISIC_0009912.jpg,5,5,Melanocytic Nevi,True,84.03776346863597,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009932.jpg,ISIC_0009932.jpg,5,5,Melanocytic Nevi,True,85.61541293038215,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009944.jpg,ISIC_0009944.jpg,5,5,Melanocytic Nevi,True,86.07420921659283,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0009945.jpg,ISIC_0009945.jpg,5,5,Melanocytic Nevi,True,86.21715202530622,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010009.jpg,ISIC_0010009.jpg,5,5,Melanocytic Nevi,True,80.76206260108887,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010015.jpg,ISIC_0010015.jpg,5,5,Melanocytic Nevi,True,83.18062086428809,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010022.jpg,ISIC_0010022.jpg,5,5,Melanocytic Nevi,True,84.05617715890523,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010071.jpg,ISIC_0010071.jpg,5,5,Melanocytic Nevi,True,83.61449374107507,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010079.jpg,ISIC_0010079.jpg,5,5,Melanocytic Nevi,True,85.98501234494752,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010090.jpg,ISIC_0010090.jpg,5,5,Melanocytic Nevi,True,86.71474356821679,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010168.jpg,ISIC_0010168.jpg,5,5,Melanocytic Nevi,True,86.51158596509599,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010180.jpg,ISIC_0010180.jpg,5,5,Melanocytic Nevi,True,80.39606266163767,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010191.jpg,ISIC_0010191.jpg,5,5,Melanocytic Nevi,True,81.61937529410211,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010201.jpg,ISIC_0010201.jpg,5,5,Melanocytic Nevi,True,83.47810359369674,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010202.jpg,ISIC_0010202.jpg,5,5,Melanocytic Nevi,True,79.59311711897982,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010238.jpg,ISIC_0010238.jpg,5,5,Melanocytic Nevi,True,85.40211123541849,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010255.jpg,ISIC_0010255.jpg,5,5,Melanocytic Nevi,True,86.17436475489316,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010362.jpg,ISIC_0010362.jpg,5,5,Melanocytic Nevi,True,86.76495140380379,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010367.jpg,ISIC_0010367.jpg,5,5,Melanocytic Nevi,True,86.19308710635585,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010455.jpg,ISIC_0010455.jpg,5,5,Melanocytic Nevi,True,83.6344681069883,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010461.jpg,ISIC_0010461.jpg,5,5,Melanocytic Nevi,True,87.68942006935141,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010462.jpg,ISIC_0010462.jpg,5,5,Melanocytic Nevi,True,85.22889502705478,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010475.jpg,ISIC_0010475.jpg,5,5,Melanocytic Nevi,True,88.03049793678728,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010496.jpg,ISIC_0010496.jpg,5,5,Melanocytic Nevi,True,86.35563511116102,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010557.jpg,ISIC_0010557.jpg,5,5,Melanocytic Nevi,True,85.9442768137703,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010589.jpg,ISIC_0010589.jpg,5,5,Melanocytic Nevi,True,84.27265873747118,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010849.jpg,ISIC_0010849.jpg,5,5,Melanocytic Nevi,True,78.55358377693742,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0010853.jpg,ISIC_0010853.jpg,5,5,Melanocytic Nevi,True,87.33253695963444,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011079.jpg,ISIC_0011079.jpg,5,5,Melanocytic Nevi,True,85.11616949510069,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011088.jpg,ISIC_0011088.jpg,5,5,Melanocytic Nevi,True,78.12004054440717,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011089.jpg,ISIC_0011089.jpg,5,5,Melanocytic Nevi,True,86.5095300309788,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011092.jpg,ISIC_0011092.jpg,5,5,Melanocytic Nevi,True,87.4952477631323,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011144.jpg,ISIC_0011144.jpg,5,5,Melanocytic Nevi,True,86.06348968685182,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011145.jpg,ISIC_0011145.jpg,5,5,Melanocytic Nevi,True,75.33105384085424,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011149.jpg,ISIC_0011149.jpg,5,5,Melanocytic Nevi,True,83.21700174304466,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011162.jpg,ISIC_0011162.jpg,5,5,Melanocytic Nevi,True,87.38522432494,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011167.jpg,ISIC_0011167.jpg,5,5,Melanocytic Nevi,True,83.77350897821462,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011202.jpg,ISIC_0011202.jpg,5,5,Melanocytic Nevi,True,87.83200450206415,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011203.jpg,ISIC_0011203.jpg,5,5,Melanocytic Nevi,True,80.66693524960021,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011217.jpg,ISIC_0011217.jpg,5,5,Melanocytic Nevi,True,83.81508341953257,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011218.jpg,ISIC_0011218.jpg,5,4,Melanocytic Nevi,False,77.3710224022121,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011225.jpg,ISIC_0011225.jpg,5,5,Melanocytic Nevi,True,84.12527988743479,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011296.jpg,ISIC_0011296.jpg,5,5,Melanocytic Nevi,True,86.64012861514733,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011306.jpg,ISIC_0011306.jpg,5,5,Melanocytic Nevi,True,84.52803869253628,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011322.jpg,ISIC_0011322.jpg,5,5,Melanocytic Nevi,True,84.30396031856455,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011324.jpg,ISIC_0011324.jpg,5,5,Melanocytic Nevi,True,83.8000700691214,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011347.jpg,ISIC_0011347.jpg,5,5,Melanocytic Nevi,True,84.22053302213463,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011359.jpg,ISIC_0011359.jpg,5,5,Melanocytic Nevi,True,85.86622092254002,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011360.jpg,ISIC_0011360.jpg,5,5,Melanocytic Nevi,True,81.08577839068697,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0011383.jpg,ISIC_0011383.jpg,5,5,Melanocytic Nevi,True,88.74231067949015,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012094_downsampled.jpg,ISIC_0012094_downsampled.jpg,5,5,Melanocytic Nevi,True,81.87713620691771,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012127_downsampled.jpg,ISIC_0012127_downsampled.jpg,5,5,Melanocytic Nevi,True,85.21877508903107,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012148_downsampled.jpg,ISIC_0012148_downsampled.jpg,5,5,Melanocytic Nevi,True,86.54959290816441,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012179_downsampled.jpg,ISIC_0012179_downsampled.jpg,5,5,Melanocytic Nevi,True,85.3619081216953,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012187_downsampled.jpg,ISIC_0012187_downsampled.jpg,5,5,Melanocytic Nevi,True,81.16393703242723,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012201_downsampled.jpg,ISIC_0012201_downsampled.jpg,5,5,Melanocytic Nevi,True,80.73872053293,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012212_downsampled.jpg,ISIC_0012212_downsampled.jpg,5,5,Melanocytic Nevi,True,83.17559916489017,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012250_downsampled.jpg,ISIC_0012250_downsampled.jpg,5,5,Melanocytic Nevi,True,88.01562534225584,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012316_downsampled.jpg,ISIC_0012316_downsampled.jpg,5,5,Melanocytic Nevi,True,-88.8418300559187,dark,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012335_downsampled.jpg,ISIC_0012335_downsampled.jpg,5,5,Melanocytic Nevi,True,88.12537914773073,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012339_downsampled.jpg,ISIC_0012339_downsampled.jpg,5,5,Melanocytic Nevi,True,82.61657503705578,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012374_downsampled.jpg,ISIC_0012374_downsampled.jpg,5,5,Melanocytic Nevi,True,88.66427744664954,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012496_downsampled.jpg,ISIC_0012496_downsampled.jpg,5,5,Melanocytic Nevi,True,85.66742685691361,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012518_downsampled.jpg,ISIC_0012518_downsampled.jpg,5,5,Melanocytic Nevi,True,88.71498590821025,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012663_downsampled.jpg,ISIC_0012663_downsampled.jpg,5,5,Melanocytic Nevi,True,86.26804094973767,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012675_downsampled.jpg,ISIC_0012675_downsampled.jpg,5,5,Melanocytic Nevi,True,89.82053625876806,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012677_downsampled.jpg,ISIC_0012677_downsampled.jpg,5,5,Melanocytic Nevi,True,87.45176327572179,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012709_downsampled.jpg,ISIC_0012709_downsampled.jpg,5,5,Melanocytic Nevi,True,86.70376589112082,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012787_downsampled.jpg,ISIC_0012787_downsampled.jpg,5,5,Melanocytic Nevi,True,89.74024863760864,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012836_downsampled.jpg,ISIC_0012836_downsampled.jpg,5,5,Melanocytic Nevi,True,79.52475486374628,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012844_downsampled.jpg,ISIC_0012844_downsampled.jpg,5,5,Melanocytic Nevi,True,85.14403980773865,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012855_downsampled.jpg,ISIC_0012855_downsampled.jpg,5,5,Melanocytic Nevi,True,87.05590597683124,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012905_downsampled.jpg,ISIC_0012905_downsampled.jpg,5,5,Melanocytic Nevi,True,86.86653886296259,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012939_downsampled.jpg,ISIC_0012939_downsampled.jpg,5,5,Melanocytic Nevi,True,82.16531859366876,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012941_downsampled.jpg,ISIC_0012941_downsampled.jpg,5,5,Melanocytic Nevi,True,-89.1278609710859,dark,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0012957_downsampled.jpg,ISIC_0012957_downsampled.jpg,5,5,Melanocytic Nevi,True,87.59888332476457,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013023_downsampled.jpg,ISIC_0013023_downsampled.jpg,5,5,Melanocytic Nevi,True,81.82615004157596,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013084_downsampled.jpg,ISIC_0013084_downsampled.jpg,5,5,Melanocytic Nevi,True,78.77858125653854,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013155_downsampled.jpg,ISIC_0013155_downsampled.jpg,5,5,Melanocytic Nevi,True,88.46542538919176,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013229_downsampled.jpg,ISIC_0013229_downsampled.jpg,5,5,Melanocytic Nevi,True,78.99350456223777,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013238_downsampled.jpg,ISIC_0013238_downsampled.jpg,5,5,Melanocytic Nevi,True,88.01925424465263,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013346_downsampled.jpg,ISIC_0013346_downsampled.jpg,5,5,Melanocytic Nevi,True,77.70092652371501,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013410_downsampled.jpg,ISIC_0013410_downsampled.jpg,5,5,Melanocytic Nevi,True,86.7951936575675,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013428_downsampled.jpg,ISIC_0013428_downsampled.jpg,5,5,Melanocytic Nevi,True,82.51111610297612,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013494_downsampled.jpg,ISIC_0013494_downsampled.jpg,5,5,Melanocytic Nevi,True,82.14683882311768,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013511_downsampled.jpg,ISIC_0013511_downsampled.jpg,5,5,Melanocytic Nevi,True,78.75015968342142,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013554_downsampled.jpg,ISIC_0013554_downsampled.jpg,5,5,Melanocytic Nevi,True,78.1124663430051,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013695_downsampled.jpg,ISIC_0013695_downsampled.jpg,5,2,Melanocytic Nevi,False,87.36765962571,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013797_downsampled.jpg,ISIC_0013797_downsampled.jpg,5,5,Melanocytic Nevi,True,86.3754795314264,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013965_downsampled.jpg,ISIC_0013965_downsampled.jpg,5,5,Melanocytic Nevi,True,86.79992792730187,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0013998_downsampled.jpg,ISIC_0013998_downsampled.jpg,5,5,Melanocytic Nevi,True,81.56988179830469,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014093_downsampled.jpg,ISIC_0014093_downsampled.jpg,5,5,Melanocytic Nevi,True,79.88622750171533,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014185_downsampled.jpg,ISIC_0014185_downsampled.jpg,5,5,Melanocytic Nevi,True,83.43750297924777,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014253_downsampled.jpg,ISIC_0014253_downsampled.jpg,5,5,Melanocytic Nevi,True,86.65226747955928,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014317_downsampled.jpg,ISIC_0014317_downsampled.jpg,5,5,Melanocytic Nevi,True,85.82410210047699,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014328_downsampled.jpg,ISIC_0014328_downsampled.jpg,5,5,Melanocytic Nevi,True,85.87279770078202,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014353_downsampled.jpg,ISIC_0014353_downsampled.jpg,5,5,Melanocytic Nevi,True,83.35110498658177,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014441_downsampled.jpg,ISIC_0014441_downsampled.jpg,5,5,Melanocytic Nevi,True,88.34397399578839,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014470_downsampled.jpg,ISIC_0014470_downsampled.jpg,5,5,Melanocytic Nevi,True,83.40357122437393,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014684_downsampled.jpg,ISIC_0014684_downsampled.jpg,5,5,Melanocytic Nevi,True,87.63072847426459,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014715_downsampled.jpg,ISIC_0014715_downsampled.jpg,5,5,Melanocytic Nevi,True,84.36325300841447,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014739_downsampled.jpg,ISIC_0014739_downsampled.jpg,5,5,Melanocytic Nevi,True,85.94414865265867,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014748_downsampled.jpg,ISIC_0014748_downsampled.jpg,5,5,Melanocytic Nevi,True,84.31619836107357,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014763_downsampled.jpg,ISIC_0014763_downsampled.jpg,5,5,Melanocytic Nevi,True,80.56383414775254,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014778_downsampled.jpg,ISIC_0014778_downsampled.jpg,5,5,Melanocytic Nevi,True,84.0878156730642,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014779_downsampled.jpg,ISIC_0014779_downsampled.jpg,5,5,Melanocytic Nevi,True,85.94308302008707,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014829_downsampled.jpg,ISIC_0014829_downsampled.jpg,5,5,Melanocytic Nevi,True,79.68807243391736,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014830_downsampled.jpg,ISIC_0014830_downsampled.jpg,5,5,Melanocytic Nevi,True,76.19887580772117,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014835_downsampled.jpg,ISIC_0014835_downsampled.jpg,5,5,Melanocytic Nevi,True,77.88137565503135,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014848_downsampled.jpg,ISIC_0014848_downsampled.jpg,5,5,Melanocytic Nevi,True,88.75686506787586,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014876_downsampled.jpg,ISIC_0014876_downsampled.jpg,5,5,Melanocytic Nevi,True,83.86780664986604,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014926_downsampled.jpg,ISIC_0014926_downsampled.jpg,5,5,Melanocytic Nevi,True,73.69792675913911,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014929_downsampled.jpg,ISIC_0014929_downsampled.jpg,5,5,Melanocytic Nevi,True,86.97510868365983,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014957_downsampled.jpg,ISIC_0014957_downsampled.jpg,5,5,Melanocytic Nevi,True,85.22771480268547,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014958_downsampled.jpg,ISIC_0014958_downsampled.jpg,5,5,Melanocytic Nevi,True,80.29034050652824,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014959_downsampled.jpg,ISIC_0014959_downsampled.jpg,5,5,Melanocytic Nevi,True,79.99341346271584,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014961_downsampled.jpg,ISIC_0014961_downsampled.jpg,5,5,Melanocytic Nevi,True,81.8916635909147,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0014966_downsampled.jpg,ISIC_0014966_downsampled.jpg,5,5,Melanocytic Nevi,True,74.09971536715652,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015013_downsampled.jpg,ISIC_0015013_downsampled.jpg,5,5,Melanocytic Nevi,True,78.48675236759445,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015149_downsampled.jpg,ISIC_0015149_downsampled.jpg,5,5,Melanocytic Nevi,True,74.71825453597589,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015157_downsampled.jpg,ISIC_0015157_downsampled.jpg,5,5,Melanocytic Nevi,True,76.67806301827108,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015245_downsampled.jpg,ISIC_0015245_downsampled.jpg,5,5,Melanocytic Nevi,True,67.43276541780615,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015276_downsampled.jpg,ISIC_0015276_downsampled.jpg,5,5,Melanocytic Nevi,True,82.44108418618643,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015313_downsampled.jpg,ISIC_0015313_downsampled.jpg,5,5,Melanocytic Nevi,True,83.39931133226561,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015464_downsampled.jpg,ISIC_0015464_downsampled.jpg,5,5,Melanocytic Nevi,True,82.23692881770218,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015476_downsampled.jpg,ISIC_0015476_downsampled.jpg,5,5,Melanocytic Nevi,True,84.24980134077971,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015482_downsampled.jpg,ISIC_0015482_downsampled.jpg,5,5,Melanocytic Nevi,True,79.28040415619385,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015939_downsampled.jpg,ISIC_0015939_downsampled.jpg,5,5,Melanocytic Nevi,True,86.21468906649181,very_light,Nevi
/content/data_split/test/5. Melanocytic Nevi (NV) - 7970/ISIC_0015941_downsampled.jpg,ISIC_0015941_downsampled.jpg,5,5,Melanocytic Nevi,True,84.40575873022036,very_light,Nevi
