image_path,image_name,true_label,pred_label,class_name,correct,ita_value,skin_group,short_name
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071598.jpg,ISIC_0071598.jpg,4,4,Basal Cell Carcinoma,True,-84.94452641588778,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071665.jpg,ISIC_0071665.jpg,4,4,Basal Cell Carcinoma,True,-82.94728704279724,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071670.jpg,ISIC_0071670.jpg,4,4,Basal Cell Carcinoma,True,-88.68770441479506,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071692.jpg,ISIC_0071692.jpg,4,4,Basal Cell Carcinoma,True,88.19647273329159,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071730.jpg,ISIC_0071730.jpg,4,4,Basal Cell Carcinoma,True,-87.51485939741089,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071794.jpg,ISIC_0071794.jpg,4,4,Basal Cell Carcinoma,True,82.35582941575214,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071867.jpg,ISIC_0071867.jpg,4,4,Basal Cell Carcinoma,True,-88.96481548340299,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071890.jpg,ISIC_0071890.jpg,4,4,Basal Cell Carcinoma,True,87.08028722862693,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0071907.jpg,ISIC_0071907.jpg,4,6,Basal Cell Carcinoma,False,88.3990703770107,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072108.jpg,ISIC_0072108.jpg,4,4,Basal Cell Carcinoma,True,89.39126325037456,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072131.jpg,ISIC_0072131.jpg,4,4,Basal Cell Carcinoma,True,-88.01895994070904,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072134.jpg,ISIC_0072134.jpg,4,4,Basal Cell Carcinoma,True,64.33959161082397,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072247.jpg,ISIC_0072247.jpg,4,4,Basal Cell Carcinoma,True,88.14946352123907,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072260.jpg,ISIC_0072260.jpg,4,4,Basal Cell Carcinoma,True,-89.79947774668723,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072356.jpg,ISIC_0072356.jpg,4,4,Basal Cell Carcinoma,True,87.89766010395277,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072431.jpg,ISIC_0072431.jpg,4,4,Basal Cell Carcinoma,True,78.19271367585837,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072450.jpg,ISIC_0072450.jpg,4,4,Basal Cell Carcinoma,True,84.32232134798238,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072477.jpg,ISIC_0072477.jpg,4,4,Basal Cell Carcinoma,True,83.21095382290781,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072548.jpg,ISIC_0072548.jpg,4,4,Basal Cell Carcinoma,True,89.53499125800924,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072640.jpg,ISIC_0072640.jpg,4,4,Basal Cell Carcinoma,True,85.9857067944894,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072660.jpg,ISIC_0072660.jpg,4,4,Basal Cell Carcinoma,True,74.50307802549649,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072663.jpg,ISIC_0072663.jpg,4,4,Basal Cell Carcinoma,True,88.97157638426512,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072673.jpg,ISIC_0072673.jpg,4,4,Basal Cell Carcinoma,True,89.1527134655265,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072744.jpg,ISIC_0072744.jpg,4,4,Basal Cell Carcinoma,True,87.35598277273985,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072761.jpg,ISIC_0072761.jpg,4,4,Basal Cell Carcinoma,True,81.93291556780433,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072772.jpg,ISIC_0072772.jpg,4,4,Basal Cell Carcinoma,True,88.9223830575757,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072859.jpg,ISIC_0072859.jpg,4,4,Basal Cell Carcinoma,True,82.14974204565848,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072900.jpg,ISIC_0072900.jpg,4,4,Basal Cell Carcinoma,True,88.24011766003628,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0072907.jpg,ISIC_0072907.jpg,4,4,Basal Cell Carcinoma,True,87.51969607534356,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073081.jpg,ISIC_0073081.jpg,4,4,Basal Cell Carcinoma,True,85.2705643491117,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073161.jpg,ISIC_0073161.jpg,4,4,Basal Cell Carcinoma,True,-88.18410290614436,dark,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073170.jpg,ISIC_0073170.jpg,4,4,Basal Cell Carcinoma,True,82.33340807270568,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073225.jpg,ISIC_0073225.jpg,4,4,Basal Cell Carcinoma,True,89.05195856211807,very_light,BCC
/content/data_split/test/4. Basal Cell Carcinoma (BCC) 3323/ISIC_0073247.jpg,ISIC_0073247.jpg,4,4,Basal Cell Carcinoma,True,-88.6466460510272,dark,BCC
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0025804.jpg,ISIC_0025804.jpg,6,5,Benign Keratosis,False,74.93515388360144,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0025867.jpg,ISIC_0025867.jpg,6,6,Benign Keratosis,True,88.41765838365575,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0025883.jpg,ISIC_0025883.jpg,6,6,Benign Keratosis,True,-88.4654758526424,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0025885.jpg,ISIC_0025885.jpg,6,6,Benign Keratosis,True,85.59244641649143,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026248.jpg,ISIC_0026248.jpg,6,6,Benign Keratosis,True,86.9412321641619,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026290.jpg,ISIC_0026290.jpg,6,6,Benign Keratosis,True,-88.49476694159074,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026365.jpg,ISIC_0026365.jpg,6,6,Benign Keratosis,True,-87.67087936114065,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026444.jpg,ISIC_0026444.jpg,6,6,Benign Keratosis,True,-87.43033566209161,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026446.jpg,ISIC_0026446.jpg,6,6,Benign Keratosis,True,80.54860879309483,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026524.jpg,ISIC_0026524.jpg,6,6,Benign Keratosis,True,-87.30189054016597,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026538.jpg,ISIC_0026538.jpg,6,6,Benign Keratosis,True,-87.67813110856977,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026606.jpg,ISIC_0026606.jpg,6,5,Benign Keratosis,False,89.54294014509436,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026637.jpg,ISIC_0026637.jpg,6,6,Benign Keratosis,True,89.19512223768017,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026827.jpg,ISIC_0026827.jpg,6,6,Benign Keratosis,True,-87.78038313078447,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026844.jpg,ISIC_0026844.jpg,6,5,Benign Keratosis,False,-87.83772853948024,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026895.jpg,ISIC_0026895.jpg,6,5,Benign Keratosis,False,88.74742658023526,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0026967.jpg,ISIC_0026967.jpg,6,6,Benign Keratosis,True,78.20838089369755,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027027.jpg,ISIC_0027027.jpg,6,6,Benign Keratosis,True,84.99143970160785,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027041.jpg,ISIC_0027041.jpg,6,6,Benign Keratosis,True,79.20315028432196,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027139.jpg,ISIC_0027139.jpg,6,2,Benign Keratosis,False,84.65132766959152,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027192.jpg,ISIC_0027192.jpg,6,6,Benign Keratosis,True,88.12356783034471,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027219.jpg,ISIC_0027219.jpg,6,6,Benign Keratosis,True,-85.01046896374832,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027374.jpg,ISIC_0027374.jpg,6,6,Benign Keratosis,True,88.13479583324964,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027419.jpg,ISIC_0027419.jpg,6,6,Benign Keratosis,True,-88.71871616629723,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027451.jpg,ISIC_0027451.jpg,6,6,Benign Keratosis,True,87.98061764389335,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027606.jpg,ISIC_0027606.jpg,6,6,Benign Keratosis,True,86.18306343356028,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027739.jpg,ISIC_0027739.jpg,6,5,Benign Keratosis,False,-84.5942456624718,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027811.jpg,ISIC_0027811.jpg,6,6,Benign Keratosis,True,87.30930774600346,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027828.jpg,ISIC_0027828.jpg,6,6,Benign Keratosis,True,-83.73113971972354,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027953.jpg,ISIC_0027953.jpg,6,6,Benign Keratosis,True,89.2189034589796,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027954.jpg,ISIC_0027954.jpg,6,6,Benign Keratosis,True,84.31971087696274,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027960.jpg,ISIC_0027960.jpg,6,6,Benign Keratosis,True,-89.4568853442905,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027991.jpg,ISIC_0027991.jpg,6,6,Benign Keratosis,True,85.01801230877487,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0027996.jpg,ISIC_0027996.jpg,6,6,Benign Keratosis,True,82.55744899576555,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028052.jpg,ISIC_0028052.jpg,6,6,Benign Keratosis,True,-87.73365114334291,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028120.jpg,ISIC_0028120.jpg,6,5,Benign Keratosis,False,-87.88186766155651,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028236.jpg,ISIC_0028236.jpg,6,5,Benign Keratosis,False,88.20930617397671,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028336.jpg,ISIC_0028336.jpg,6,4,Benign Keratosis,False,89.71123276563743,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028354.jpg,ISIC_0028354.jpg,6,6,Benign Keratosis,True,84.1574377718486,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028640.jpg,ISIC_0028640.jpg,6,6,Benign Keratosis,True,-88.00792737720217,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028662.jpg,ISIC_0028662.jpg,6,6,Benign Keratosis,True,-88.89151500006354,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028681.jpg,ISIC_0028681.jpg,6,6,Benign Keratosis,True,85.01755172938309,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028846.jpg,ISIC_0028846.jpg,6,6,Benign Keratosis,True,-88.57085166001251,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0028876.jpg,ISIC_0028876.jpg,6,6,Benign Keratosis,True,-89.00417591130541,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029070.jpg,ISIC_0029070.jpg,6,6,Benign Keratosis,True,88.1244586212815,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029101.jpg,ISIC_0029101.jpg,6,4,Benign Keratosis,False,-88.08359763446747,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029108.jpg,ISIC_0029108.jpg,6,6,Benign Keratosis,True,-85.73915066353334,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029126.jpg,ISIC_0029126.jpg,6,4,Benign Keratosis,False,85.3572491375342,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029206.jpg,ISIC_0029206.jpg,6,6,Benign Keratosis,True,84.81733592098108,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029251.jpg,ISIC_0029251.jpg,6,6,Benign Keratosis,True,84.77851125972262,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029302.jpg,ISIC_0029302.jpg,6,6,Benign Keratosis,True,-88.07513727175811,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029340.jpg,ISIC_0029340.jpg,6,6,Benign Keratosis,True,86.57992315908089,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029527.jpg,ISIC_0029527.jpg,6,6,Benign Keratosis,True,-89.93119482763335,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029731.jpg,ISIC_0029731.jpg,6,4,Benign Keratosis,False,80.92806442668262,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0029791.jpg,ISIC_0029791.jpg,6,6,Benign Keratosis,True,88.66482666536551,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030007.jpg,ISIC_0030007.jpg,6,6,Benign Keratosis,True,-86.55262165092971,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030123.jpg,ISIC_0030123.jpg,6,6,Benign Keratosis,True,-88.04038885218596,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030227.jpg,ISIC_0030227.jpg,6,4,Benign Keratosis,False,86.93291063379634,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030231.jpg,ISIC_0030231.jpg,6,6,Benign Keratosis,True,85.48467033410238,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030241.jpg,ISIC_0030241.jpg,6,6,Benign Keratosis,True,87.20423792488488,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030323.jpg,ISIC_0030323.jpg,6,6,Benign Keratosis,True,89.856647682672,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030396.jpg,ISIC_0030396.jpg,6,6,Benign Keratosis,True,-87.2315783684217,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030649.jpg,ISIC_0030649.jpg,6,6,Benign Keratosis,True,86.39575904118786,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030661.jpg,ISIC_0030661.jpg,6,5,Benign Keratosis,False,88.61709831206684,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030677.jpg,ISIC_0030677.jpg,6,6,Benign Keratosis,True,-89.2662864193798,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030700.jpg,ISIC_0030700.jpg,6,6,Benign Keratosis,True,88.93430971777867,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030721.jpg,ISIC_0030721.jpg,6,6,Benign Keratosis,True,-87.79926465521984,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030744.jpg,ISIC_0030744.jpg,6,6,Benign Keratosis,True,88.11928232400723,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0030801.jpg,ISIC_0030801.jpg,6,5,Benign Keratosis,False,89.6892873478805,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031029.jpg,ISIC_0031029.jpg,6,6,Benign Keratosis,True,89.64013816704698,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031459.jpg,ISIC_0031459.jpg,6,5,Benign Keratosis,False,88.92571559822984,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031584.jpg,ISIC_0031584.jpg,6,4,Benign Keratosis,False,-87.36178711213779,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031825.jpg,ISIC_0031825.jpg,6,6,Benign Keratosis,True,-85.89970857484599,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031831.jpg,ISIC_0031831.jpg,6,6,Benign Keratosis,True,-88.08885085845756,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0031853.jpg,ISIC_0031853.jpg,6,6,Benign Keratosis,True,-85.47414032219785,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032116.jpg,ISIC_0032116.jpg,6,6,Benign Keratosis,True,86.25893490727813,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032460.jpg,ISIC_0032460.jpg,6,6,Benign Keratosis,True,82.7502922411488,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032508.jpg,ISIC_0032508.jpg,6,6,Benign Keratosis,True,87.38676318684684,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032556.jpg,ISIC_0032556.jpg,6,6,Benign Keratosis,True,-89.29642882493864,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032654.jpg,ISIC_0032654.jpg,6,6,Benign Keratosis,True,89.88803295162893,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032688.jpg,ISIC_0032688.jpg,6,6,Benign Keratosis,True,89.89861644825237,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032694.jpg,ISIC_0032694.jpg,6,6,Benign Keratosis,True,88.26019754128089,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032863.jpg,ISIC_0032863.jpg,6,6,Benign Keratosis,True,-87.14423889748835,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032898.jpg,ISIC_0032898.jpg,6,6,Benign Keratosis,True,-87.81574545974794,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0032949.jpg,ISIC_0032949.jpg,6,6,Benign Keratosis,True,-87.8175059160044,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033400.jpg,ISIC_0033400.jpg,6,6,Benign Keratosis,True,-88.96323918214776,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033446.jpg,ISIC_0033446.jpg,6,6,Benign Keratosis,True,87.29716709740758,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033509.jpg,ISIC_0033509.jpg,6,6,Benign Keratosis,True,88.199416918332,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033576.jpg,ISIC_0033576.jpg,6,6,Benign Keratosis,True,89.264484298106,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033601.jpg,ISIC_0033601.jpg,6,6,Benign Keratosis,True,-85.94367696999407,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033606.jpg,ISIC_0033606.jpg,6,6,Benign Keratosis,True,-87.86978586863682,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033685.jpg,ISIC_0033685.jpg,6,6,Benign Keratosis,True,89.15040043736855,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033716.jpg,ISIC_0033716.jpg,6,4,Benign Keratosis,False,87.99014202470536,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033736.jpg,ISIC_0033736.jpg,6,6,Benign Keratosis,True,-86.96877690968675,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033908.jpg,ISIC_0033908.jpg,6,6,Benign Keratosis,True,-86.37044724795088,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0033910.jpg,ISIC_0033910.jpg,6,4,Benign Keratosis,False,-84.97939400523461,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0034031.jpg,ISIC_0034031.jpg,6,6,Benign Keratosis,True,-87.97867730938677,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0034201.jpg,ISIC_0034201.jpg,6,6,Benign Keratosis,True,86.9203985374339,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0053467.jpg,ISIC_0053467.jpg,6,6,Benign Keratosis,True,88.65402335377577,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0053523.jpg,ISIC_0053523.jpg,6,6,Benign Keratosis,True,89.62905164370392,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0053930.jpg,ISIC_0053930.jpg,6,6,Benign Keratosis,True,-89.68911429646633,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0054019.jpg,ISIC_0054019.jpg,6,6,Benign Keratosis,True,64.4366859374057,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0054219.jpg,ISIC_0054219.jpg,6,6,Benign Keratosis,True,89.99033706108081,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0054833.jpg,ISIC_0054833.jpg,6,4,Benign Keratosis,False,89.01896679506378,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0055292.jpg,ISIC_0055292.jpg,6,6,Benign Keratosis,True,89.97782959638118,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0055569.jpg,ISIC_0055569.jpg,6,6,Benign Keratosis,True,81.66140812431304,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0055800.jpg,ISIC_0055800.jpg,6,6,Benign Keratosis,True,-88.04985564904273,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0055955.jpg,ISIC_0055955.jpg,6,6,Benign Keratosis,True,-89.86695379464666,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056179.jpg,ISIC_0056179.jpg,6,4,Benign Keratosis,False,-89.83849031692978,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056312.jpg,ISIC_0056312.jpg,6,4,Benign Keratosis,False,-29.395174716455905,tan,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056654.jpg,ISIC_0056654.jpg,6,6,Benign Keratosis,True,79.9246402909272,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056687.jpg,ISIC_0056687.jpg,6,6,Benign Keratosis,True,79.63320939411066,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056759.jpg,ISIC_0056759.jpg,6,6,Benign Keratosis,True,-86.48002730493695,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0056882.jpg,ISIC_0056882.jpg,6,6,Benign Keratosis,True,82.05911977398884,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057062.jpg,ISIC_0057062.jpg,6,6,Benign Keratosis,True,89.05492201966584,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057222.jpg,ISIC_0057222.jpg,6,6,Benign Keratosis,True,-87.47854125295703,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057248.jpg,ISIC_0057248.jpg,6,6,Benign Keratosis,True,84.04811132940584,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057446.jpg,ISIC_0057446.jpg,6,6,Benign Keratosis,True,85.45958683251945,very_light,BKL
